0,0,-9223372036854775808,0,118690432,1468814,262656,0,512,1536,0,4,0,-9223372036854775808,0,37572608,303007,262656,0,1536,1536,0,4,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,1,0,-9223372036854775808,0,19560496,0
0.0903826390,nan,0.0000000000,120135472.0000000000,1520102.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0242801210,nan,0.0000000000,36640736.0000000000,251641.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0080077460,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079788710,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,119539296,1491651,262656,0,512,1536,0,4,0,-9223372036854775808,0,37324096,286608,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0925106520,nan,0.0000000000,121003328.0000000000,1533615.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0241470530,nan,0.0000000000,36603840.0000000000,249310.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0080152320,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079840590,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,120296848,1530087,262656,0,512,1536,0,4,0,-9223372036854775808,0,37212704,277449,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0956856710,nan,0.0000000000,121234848.0000000000,1540088.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0231069090,nan,0.0000000000,36610848.0000000000,248450.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0079806730,nan,0.0000000000,19566768.0000000000,41.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079691290,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,120653232,1562182,262656,0,512,1536,0,4,0,-9223372036854775808,0,37171984,269054,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19562848,0,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0966423880,nan,0.0000000000,121014864.0000000000,1542364.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0232227720,nan,0.0000000000,36637328.0000000000,246961.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0079887700,nan,0.0000000000,21330992.0000000000,2134.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079732590,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,120796272,1577777,262656,0,512,1536,0,4,0,-9223372036854775808,0,37103936,260946,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19680000,0,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0981609420,nan,0.0000000000,120413376.0000000000,1533071.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0231482600,nan,0.0000000000,36702512.0000000000,245953.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0080008630,nan,0.0000000000,23366144.0000000000,15193.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079645600,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,120271584,1588489,262656,0,512,1536,0,4,0,-9223372036854775808,0,37062672,256501,262656,0,1536,1536,0,3,0,-9223372036854775808,0,20411360,22,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0985528690,nan,0.0000000000,119611536.0000000000,1517312.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0232695520,nan,0.0000000000,36778752.0000000000,245048.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0104160000,nan,0.0000000000,24438544.0000000000,30838.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079887750,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,119456496,1586951,262656,0,512,1536,0,4,0,-9223372036854775808,0,37020944,251917,262656,0,1536,1536,0,3,0,-9223372036854775808,0,21287456,76,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0983161220,nan,0.0000000000,118695984.0000000000,1500551.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0233033890,nan,0.0000000000,36888592.0000000000,244573.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0105167340,nan,0.0000000000,25160608.0000000000,43012.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079756910,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,118521248,1581648,262656,0,512,1536,0,4,0,-9223372036854775808,0,37018912,249400,262656,0,1536,1536,0,3,0,-9223372036854775808,0,21969168,2098,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0982051190,nan,0.0000000000,117834000.0000000000,1485793.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0233329650,nan,0.0000000000,37012224.0000000000,244712.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0106218890,nan,0.0000000000,25435120.0000000000,54228.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079993070,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,117684208,1567685,262656,0,512,1536,0,4,0,-9223372036854775808,0,37047696,247674,262656,0,1536,1536,0,3,0,-9223372036854775808,0,22597264,5922,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0963554340,nan,0.0000000000,117017248.0000000000,1474835.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0234603880,nan,0.0000000000,37159232.0000000000,244898.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0106435120,nan,0.0000000000,25422416.0000000000,62432.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079722730,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,117017392,1551021,262656,0,512,1536,0,4,0,-9223372036854775808,0,37086352,245896,262656,0,1536,1536,0,3,0,-9223372036854775808,0,23056688,11105,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0947764850,nan,0.0000000000,116269232.0000000000,1463853.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0235141760,nan,0.0000000000,37333920.0000000000,245964.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0118185010,nan,0.0000000000,25378944.0000000000,66884.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079943980,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,116397776,1536029,262656,0,512,1536,0,4,0,-9223372036854775808,0,37180080,245160,262656,0,1536,1536,0,3,0,-9223372036854775808,0,23306000,17366,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0946008570,nan,0.0000000000,115607296.0000000000,1456130.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0236726210,nan,0.0000000000,37537696.0000000000,247327.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0119146670,nan,0.0000000000,25317728.0000000000,68055.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079804810,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,115985568,1515891,262656,0,512,1536,0,4,0,-9223372036854775808,0,37290896,243967,262656,0,1536,1536,0,3,0,-9223372036854775808,0,23371632,24670,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0928792290,nan,0.0000000000,115091040.0000000000,1447873.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0237370420,nan,0.0000000000,37792064.0000000000,249309.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0139736670,nan,0.0000000000,25240960.0000000000,68193.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079863000,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,115494176,1507190,262656,0,512,1536,0,4,0,-9223372036854775808,0,37449168,243777,262656,0,1536,1536,0,3,0,-9223372036854775808,0,23381024,30654,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0928882930,nan,0.0000000000,114632640.0000000000,1441798.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0237967820,nan,0.0000000000,38086400.0000000000,252199.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0141163230,nan,0.0000000000,25025072.0000000000,68213.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0080001590,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,115171648,1497883,262656,0,512,1536,0,4,0,-9223372036854775808,0,37658096,243625,262656,0,1536,1536,0,3,0,-9223372036854775808,0,23382736,33914,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0929506060,nan,0.0000000000,114239648.0000000000,1438570.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0238523290,nan,0.0000000000,38400784.0000000000,255580.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0140534090,nan,0.0000000000,23170640.0000000000,60516.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079738690,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,114956240,1492734,262656,0,512,1536,0,4,0,-9223372036854775808,0,37908400,243715,262656,0,1536,1536,0,3,0,-9223372036854775808,0,22990304,36139,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0922221050,nan,0.0000000000,113903280.0000000000,1432845.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0241333640,nan,0.0000000000,38782720.0000000000,259816.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0140597530,nan,0.0000000000,21716816.0000000000,48427.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079665850,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,114637600,1488530,262656,0,512,1536,0,4,0,-9223372036854775808,0,38211680,244458,262656,0,1536,1536,0,3,0,-9223372036854775808,0,22343568,37443,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
0.0929758130,nan,0.0000000000,113604912.0000000000,1431184.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0241128630,nan,0.0000000000,39229056.0000000000,264333.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,2.0000000000,0.0139681160,nan,0.0000000000,20940480.0000000000,35117.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0079862020,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
0,0,-9223372036854775808,0,114552288,1481773,262656,0,512,1536,0,4,0,-9223372036854775808,0,38539520,245556,262656,0,1536,1536,0,3,0,-9223372036854775808,0,21582592,37397,262656,0,2560,1536,0,4,0,-9223372036854775808,0,19560496,0
